sample_id,avg_elements,min_elements,max_elements,density_category
1655975783679,36.0,36,36,low
1658465099435,187.0,187,187,high
1656437756144,48.0,48,48,low
1656013755371,32.0,32,32,low
1657310604238,7.0,7,7,low
1656341551179,17.0,17,17,low
1656547824521,201.0,201,201,high
1659078112942,187.0,187,187,high
1656508410241,101.0,101,101,medium
1658811908110,43.0,43,43,low
1656561610100,20.0,20,20,low
1658525175997,43.0,43,43,low
1656007829039,194.0,194,194,high
1658549690266,43.0,43,43,low
1658457509697,43.0,43,43,low
1656471436207,87.0,87,87,medium
1657414472283,43.0,43,43,low
1656373919175,80.0,80,80,medium
1656380177392,6.0,6,6,low
1657193387394,52.25,52,53,medium
1656372620441,81.0,81,81,medium
1657391871192,7.0,7,7,low
1656477331998,28.0,28,28,low
1656152650575,69.0,69,69,medium
1658382276210,43.0,43,43,low
1657186978905,43.0,43,43,low
1656079553062,6.0,6,6,low
1655915157303,47.0,47,47,low
1656092956055,90.0,90,90,medium
1656041435358,89.0,89,89,medium
1658997197661,248.0,248,248,high
1656150893066,23.0,23,23,low
1656027857458,59.0,59,59,medium
1656229721718,130.0,130,130,medium
1656353192269,140.0,140,140,medium
1657141795468,7.0,7,7,low
1656144114799,144.0,144,144,medium
1655957386848,366.0,366,366,high
1656355016085,56.0,56,56,medium
1658313016218,43.0,43,43,low
1658264942332,43.0,43,43,low
1655949344555,61.0,61,61,medium
1658548259826,187.0,187,187,high
1658512419827,7.0,7,7,low
1656092505956,8.0,8,8,low
1657434554391,7.0,7,7,low
1657161964208,7.0,7,7,low
1657172435787,114.0,114,114,medium
1656072233098,31.0,31,31,low
1658855212773,43.0,43,43,low
1656234123323,73.0,73,73,medium
1659422824956,7.0,7,7,low
1656504987718,54.0,54,54,medium
1656029311520,223.0,223,223,high
1657216456895,187.0,187,187,high
1658714503113,7.0,7,7,low
1657172119323,473.0,473,473,high
1657135283972,96.0,96,96,medium
1657321710868,187.0,187,187,high
1657188745663,43.0,43,43,low
1656615525305,120.0,120,120,medium
1657192034138,7.0,7,7,low
1656620042273,137.0,137,137,medium
1658892188403,257.0,257,257,high
1658358249725,187.0,187,187,high
1656464121538,145.0,145,145,medium
1656051106218,93.0,93,93,medium
1658274447431,7.0,7,7,low
1657182287376,30.0,30,30,low
1658428351796,7.0,7,7,low
1658444776719,7.0,7,7,low
1656081302381,8.0,8,8,low
1656499648683,42.0,42,42,low
1657140683870,187.0,187,187,high
1655963369263,286.0,286,286,high
1656532681053,30.0,30,30,low
1659098353468,7.0,7,7,low
1658415703780,257.0,257,257,high
1656142529580,14.0,14,14,low
1656096485207,11.0,11,11,low
1656136998885,136.0,136,136,medium
1657333338975,7.0,7,7,low
1656222569411,24.0,24,24,low
1655955351235,674.25,671,684,high
1656247387129,226.0,226,226,high
1658367920487,7.0,7,7,low
1656380597496,140.0,140,140,medium
1658405149698,187.0,187,187,high
1656032284440,235.0,235,235,high
1656207106394,115.0,115,115,medium
1657102906267,346.0,346,346,high
1658896069147,7.0,7,7,low
1656604329871,226.0,226,226,high
1655929974296,16.0,16,16,low
1656388233441,101.0,101,101,medium
1656050752530,122.0,122,122,medium
1656112417148,85.0,85,85,medium
1657148501679,187.0,187,187,high
1657359509131,43.0,43,43,low
1656166889763,28.0,28,28,low
1655933966031,52.0,52,52,medium
1656012748179,62.0,62,62,medium
1658590595163,43.0,43,43,low
1657305364385,257.0,257,257,high
1658972045035,7.0,7,7,low
1656111740174,188.0,188,188,high
1656040034893,208.0,208,208,high
1656157568352,34.0,34,34,low
1657179288921,98.0,98,98,medium
1656171489374,141.0,141,141,medium
1658901687382,257.0,257,257,high
1656538052427,137.0,137,137,medium
1656304182845,29.0,29,29,low
1658512468456,187.0,187,187,high
1657396455799,187.0,187,187,high
1656279088892,68.0,68,68,medium
1656316515201,73.0,73,73,medium
1657210710871,187.0,187,187,high
1655985796660,6.0,6,6,low
1658480444119,7.0,7,7,low
1658767485413,43.0,43,43,low
1656188797902,52.0,52,52,medium
1656586912637,166.0,166,166,high
1656321117289,7.0,7,7,low
1658322783508,53.0,53,53,medium
1657245200649,187.0,187,187,high
1656013660931,84.0,84,84,medium
1658409056819,7.0,7,7,low
1657180952946,43.0,43,43,low
1655901637072,21.0,21,21,low
1658380402124,187.0,187,187,high
1656299951720,139.0,139,139,medium
1655980083452,101.0,101,101,medium
1655984108066,119.0,119,119,medium
1657236338380,43.0,43,43,low
1658454392967,131.0,131,131,medium
1657442206673,7.0,7,7,low
1656507480994,253.0,253,253,high
1656591995394,26.0,26,26,low
1656610461867,213.0,213,213,high
1656212683153,92.0,92,92,medium
1658365602719,43.0,43,43,low
1656015906365,105.0,105,105,medium
1656311306534,166.0,166,166,high
1656472690984,5.0,5,5,low
1657195923491,187.0,187,187,high
1656163942472,6.0,6,6,low
1655997854820,208.0,208,208,high
1656580766368,146.0,146,146,medium
1658355650115,184.0,184,184,high
1656433685916,8.0,8,8,low
1655982118488,93.0,93,93,medium
1656236534343,13.0,13,13,low
1656344470748,8.0,8,8,low
1656011558858,143.0,143,143,medium
1656403517128,179.0,179,179,high
1656320258205,8.0,8,8,low
1658284222309,257.0,257,257,high
1656291027928,50.0,50,50,medium
1656170395222,310.0,310,310,high
1656399421461,174.0,174,174,high
1658437271093,7.0,7,7,low
1658276396207,184.0,184,184,high
1656154951852,49.0,49,49,low
1657195813911,43.0,43,43,low
1656278224135,195.0,195,195,high
1656537828328,37.0,37,37,low
1656086911256,29.0,29,29,low
1658332158911,7.0,7,7,low
1658457517166,7.0,7,7,low
1657186134189,187.0,187,187,high
1657215367436,30.0,30,30,low
1656211323128,80.0,80,80,medium
1658853116071,7.0,7,7,low
1656154911152,50.0,50,50,medium
1656056637719,124.0,124,124,medium
1657440127804,30.0,30,30,low
1656613024571,144.0,144,144,medium
1658268487735,127.0,127,127,medium
1656330413681,43.0,43,43,low
1657097941339,260.0,260,260,high
1655989448904,62.0,62,62,medium
1656413581940,59.0,59,59,medium
1659620954682,187.0,187,187,high
1656356679350,507.0,507,507,high
1655975693206,200.0,200,200,high
1658314156878,7.0,7,7,low
1656612075221,118.0,118,118,medium
1656167264094,149.0,149,149,medium
1657412408863,7.0,7,7,low
1658281205857,119.0,119,119,medium
1656012956330,127.0,127,127,medium
1655956473309,50.0,50,50,medium
1657418800130,165.0,165,165,high
1655984848360,96.0,96,96,medium
1656063099044,21.0,21,21,low
1658802308207,7.0,7,7,low
1655970949631,528.0,528,528,high
1655995618548,101.0,101,101,medium
1655999967179,119.0,119,119,medium
1656550048209,16.0,16,16,low
1656094542767,172.0,172,172,high
1656510348774,118.0,118,118,medium
1656193696579,430.0,430,430,high
1656068361706,101.0,101,101,medium
1656118380546,129.0,129,129,medium
1657456866473,7.0,7,7,low
1657111201471,38.0,38,38,low
1657210830749,7.0,7,7,low
1656396187311,277.0,277,277,high
1658816685749,7.0,7,7,low
1659359812008,43.0,43,43,low
1656023990030,161.0,161,161,high
1656302989901,37.0,37,37,low
1658948327959,619.0,619,619,high
1658311139490,7.0,7,7,low
1656617766330,198.0,198,198,high
1656331089121,185.0,185,185,high
1656021099834,161.0,161,161,high
1657157695832,7.0,7,7,low
1656165975852,120.0,120,120,medium
1657346188299,52.0,52,52,medium
1658651898132,7.0,7,7,low
1655975787373,68.0,68,68,medium
1658391236321,257.0,257,257,high
1655991046084,77.0,77,77,medium
1657426212662,8.0,8,8,low
1655963850248,18.0,18,18,low
1656613250175,7.0,7,7,low
1656476467966,121.0,121,121,medium
1655934747374,58.0,58,58,medium
1657297983481,7.0,7,7,low
1656596067785,279.0,279,279,high
1657115082864,166.0,166,166,high
1656387578308,8.0,8,8,low
1656490258876,271.0,271,271,high
1657206404465,187.0,187,187,high
1657208726852,43.0,43,43,low
1656079896457,24.0,24,24,low
1657457010753,43.0,43,43,low
1658313645962,7.0,7,7,low
1658409907789,7.0,7,7,low
1656176154914,157.0,157,157,high
1656400697836,193.0,193,193,high
1658398188129,43.0,43,43,low
1657311085038,187.0,187,187,high
1655934191129,8.0,8,8,low
1657094927660,27.0,27,27,low
1656132394567,57.0,57,57,medium
1656613822908,175.0,175,175,high
1656376182804,356.0,356,356,high
1657321962764,7.0,7,7,low
1657153899804,6.0,6,6,low
1656009487568,144.0,144,144,medium
1656452225600,57.0,57,57,medium
1655960299534,25.0,25,25,low
1657118368062,106.0,106,106,medium
1656194411099,8.0,8,8,low
1659827070790,7.0,7,7,low
1656053377353,22.0,22,22,low
1656464125445,38.0,38,38,low
1656111516076,333.0,333,333,high
1656376784234,6.0,6,6,low
1656607495750,7.0,7,7,low
1656483772852,415.0,415,415,high
1657284092001,257.0,257,257,high
1656378606417,32.0,32,32,low
1655936768051,356.25,355,357,high
1656092566933,123.0,123,123,medium
1656115022969,84.0,84,84,medium
1656408424641,334.0,334,334,high
1656325816380,332.0,332,332,high
1656263168359,478.0,478,478,high
1655971272742,136.0,136,136,medium
1656489199413,8.0,8,8,low
1656326913504,84.0,84,84,medium
1656219449078,245.25,245,246,high
1656612611996,93.0,93,93,medium
1656269546341,39.0,39,39,low
1656531967637,12.0,12,12,low
1656505501050,271.0,271,271,high
1656145177965,30.0,30,30,low
1656164140057,64.0,64,64,medium
1658829062113,7.0,7,7,low
1656022186583,153.0,153,153,high
1655965519834,202.0,202,202,high
1655931200921,6.0,6,6,low
1656271646924,94.0,94,94,medium
1656206049233,80.0,80,80,medium
1657089895135,148.0,148,148,medium
1655981873661,57.0,57,57,medium
1656151838153,78.0,78,78,medium
1655978651956,38.0,38,38,low
1657107525019,363.0,363,363,high
1656156100722,8.0,8,8,low
1656101928198,55.0,55,55,medium
1656221787856,176.0,176,176,high
1656296665196,188.0,188,188,high
1657236667303,184.0,184,184,high
1656051274940,361.0,361,361,high
1658717464618,257.0,257,257,high
1657106932215,30.0,30,30,low
1657360290848,30.0,30,30,low
1657181089790,187.0,187,187,high
1656181909143,174.0,174,174,high
1656258268646,52.0,52,52,medium
1656610972262,52.0,52,52,medium
1656402873903,49.0,49,49,low
1655944723115,85.0,85,85,medium
1656211771644,115.0,115,115,medium
1658369921603,7.0,7,7,low
1656170955474,200.0,200,200,high
1656550055685,171.0,171,171,high
1656341321443,98.0,98,98,medium
1655927060687,357.0,357,357,high
1656491691955,227.0,227,227,high
1656561059649,348.0,348,348,high
1656579226254,60.0,60,60,medium
1656137320986,17.0,17,17,low
1655995903292,733.0,733,733,high
1655992808698,157.0,157,157,high
1657111201482,515.0,515,515,high
1656557290225,107.0,107,107,medium
1656304805632,97.0,97,97,medium
1656324451530,251.0,251,251,high
1655964710642,733.0,733,733,high
1656394331018,6.0,6,6,low
1657247342097,187.0,187,187,high
1656426856156,71.0,71,71,medium
1657172916491,187.0,187,187,high
1656130001653,336.0,336,336,high
1658887220407,43.0,43,43,low
1656184566127,175.0,175,175,high
1656518197656,57.0,57,57,medium
1657404990964,941.0,941,941,high
1657402335358,7.0,7,7,low
1656547174898,64.0,64,64,medium
1656612240680,98.0,98,98,medium
1656378173500,310.0,310,310,high
1655989943082,8.0,8,8,low
1658764206430,187.0,187,187,high
1656416453350,177.0,177,177,high
1656151858803,250.0,250,250,high
1656234485865,113.0,113,113,medium
1656312413155,350.0,350,350,high
1656423788828,188.0,188,188,high
1656021246656,178.0,178,178,high
1657246127720,312.0,312,312,high
1656012619562,246.0,246,246,high
1658268856685,7.0,7,7,low
1656117035967,58.0,58,58,medium
1656139889555,447.0,447,447,high
1656174608503,289.0,289,289,high
1656302387283,216.0,216,216,high
1656568040729,8.0,8,8,low
1656272826699,55.0,55,55,medium
1657169059803,30.0,30,30,low
1656188596918,216.0,216,216,high
1656238784433,80.0,80,80,medium
1655998427779,197.0,197,197,high
1657349356708,7.0,7,7,low
1656228606246,250.0,250,250,high
1656031689766,161.0,161,161,high
1656349138666,153.0,153,153,high
1655989402506,118.0,118,118,medium
1656054279401,61.0,61,61,medium
1656180324778,101.0,101,101,medium
1656264283156,8.0,8,8,low
1657259330347,7.0,7,7,low
1655937695355,105.0,105,105,medium
1658512367918,7.0,7,7,low
1656523738593,35.0,35,35,low
1655959470833,57.0,57,57,medium
1656022734762,175.0,175,175,high
1656123954688,6.0,6,6,low
1658947836198,245.0,245,245,high
1657172809578,7.0,7,7,low
1656123696612,479.0,479,479,high
1656564697388,282.0,282,282,high
1656365887692,250.0,250,250,high
1656338621726,95.0,95,95,medium
1656186602225,20.0,20,20,low
1656213896251,117.0,117,117,medium
1656059953302,18.0,18,18,low
1657278732827,7.0,7,7,low
1656348629246,6.0,6,6,low
1656319031110,85.0,85,85,medium
1655951839136,32.0,32,32,low
1656348590399,11.0,11,11,low
1656122507157,169.0,169,169,high
1658401449616,7.0,7,7,low
1656506618687,126.0,126,126,medium
1658906719558,7.0,7,7,low
1656434962077,161.0,161,161,high
1656310565701,255.0,255,255,high
1658388924674,7.0,7,7,low
1656612431729,80.0,80,80,medium
1656396293807,54.0,54,54,medium
1656354652350,8.0,8,8,low
1657320142108,7.0,7,7,low
1656090317736,15.0,15,15,low
1656337999307,139.0,139,139,medium
1656045681774,260.0,260,260,high
1656247091007,8.0,8,8,low
1658950423906,7.0,7,7,low
1657134769112,30.0,30,30,low
1656386252446,61.0,61,61,medium
1655923719692,166.0,166,166,high
1656293310822,12.0,12,12,low
1656396234301,208.0,208,208,high
1656492976350,139.0,139,139,medium
1657262963010,7.0,7,7,low
1656147385858,244.0,244,244,high
1656045911503,133.0,133,133,medium
1656000390211,72.0,72,72,medium
1658279107989,7.0,7,7,low
1656368619130,157.0,157,157,high
1656234637524,72.0,72,72,medium
1656235299868,7.0,7,7,low
1656199092450,23.0,23,23,low
1659151957999,7.0,7,7,low
1656426089857,10.0,10,10,low
1657328571692,7.0,7,7,low
1656377227527,141.0,141,141,medium
1656084866299,298.0,298,298,high
1656262916628,183.0,183,183,high
1656242786377,10.0,10,10,low
1658703147322,7.0,7,7,low
1655995569549,28.0,28,28,low
1656302257406,37.0,37,37,low
1656617634723,69.0,69,69,medium
1656053961399,136.0,136,136,medium
1656596540700,24.0,24,24,low
1656279689924,75.0,75,75,medium
1655977122547,171.0,171,171,high
1657101948569,7.0,7,7,low
1656222472451,221.0,221,221,high
1656082662352,6.0,6,6,low
1656191354068,23.0,23,23,low
1658324083424,7.0,7,7,low
1656570130243,8.0,8,8,low
1655941454435,54.0,54,54,medium
1656579451265,15.0,15,15,low
1657208887770,30.0,30,30,low
1656191714654,22.0,22,22,low
1656019507132,197.0,197,197,high
1656288632250,7.0,7,7,low
1658466471658,7.0,7,7,low
1657324721020,7.0,7,7,low
1656547573523,270.0,270,270,high
1658303667941,7.0,7,7,low
1656414359325,198.0,198,198,high
1656035330254,17.0,17,17,low
1655963383298,6.0,6,6,low
1656464568777,558.0,558,558,high
1656135185034,23.0,23,23,low
1656523468299,14.0,14,14,low
1656531585425,81.0,81,81,medium
1656565235660,453.0,453,453,high
1656154285929,201.0,201,201,high
1656475865086,212.0,212,212,high
1656018695760,56.0,56,56,medium
1656119036363,130.0,130,130,medium
1656093496755,142.0,142,142,medium
1658340448356,7.0,7,7,low
1656132008100,78.0,78,78,medium
1656598678346,56.0,56,56,medium
1657152083326,7.0,7,7,low
1656431602087,8.0,8,8,low
1656495506481,8.0,8,8,low
1658311953694,7.0,7,7,low
1656148070088,80.0,80,80,medium
1658534039883,7.0,7,7,low
1657306189991,7.0,7,7,low
1655968866394,65.0,65,65,medium
1659425237603,7.0,7,7,low
1658421914546,7.0,7,7,low
1655947847696,369.0,369,369,high
1656176350650,71.0,71,71,medium
1656015189001,7.0,7,7,low
1655921932995,78.0,78,78,medium
1658440358990,7.0,7,7,low
1657096312421,282.0,282,282,high
1656051961001,9.0,9,9,low
1656034907950,263.0,263,263,high
1656530708770,59.0,59,59,medium
1656216446683,18.0,18,18,low
1656079581437,6.0,6,6,low
1655978015091,10.0,10,10,low
1656601819191,262.0,262,262,high
1656543559801,8.0,8,8,low
1658680954980,7.0,7,7,low
1655888587245,54.0,54,54,medium
1658262297360,8.0,8,8,low
1656575765096,17.0,17,17,low
1656330770440,87.0,87,87,medium
1656554916403,221.0,221,221,high
1658442161879,7.0,7,7,low
1658506810621,7.0,7,7,low
1656220712022,22.0,22,22,low
1658377680538,7.0,7,7,low
1656150980325,62.0,62,62,medium
1656014683342,9.0,9,9,low
1656319487995,6.0,6,6,low
1656326056617,23.0,23,23,low
1656326595109,17.0,17,17,low
1656405279309,7.0,7,7,low
1656548501600,124.0,124,124,medium
1656463388078,122.0,122,122,medium
1656113374369,105.0,105,105,medium
1658416890839,7.0,7,7,low
1657227441648,30.0,30,30,low
1656596966060,28.0,28,28,low
1655999500104,8.0,8,8,low
1657164396899,138.0,138,138,medium
1656181017209,72.0,72,72,medium
1656045979050,74.0,74,74,medium
1655967352631,8.0,8,8,low
1658360141333,7.0,7,7,low
1656470415045,8.0,8,8,low
1657102199769,120.0,120,120,medium
1655956020430,162.0,162,162,high
1656619291244,8.0,8,8,low
1656267691041,112.0,112,112,medium
1658265244351,7.0,7,7,low
1656566039707,34.0,34,34,low
1657147876426,30.0,30,30,low
1657184766779,7.0,7,7,low
1656287659674,80.0,80,80,medium
1658445749241,7.0,7,7,low
1655970198018,52.0,52,52,medium
1658281334320,7.0,7,7,low
1656255077629,141.0,141,141,medium
1656025380833,8.0,8,8,low
1656093233583,39.0,39,39,low
1658762420934,7.0,7,7,low
1656079100814,163.0,163,163,high
1656156765021,163.0,163,163,high
1656168655474,333.0,333,333,high
1656573894011,43.0,43,43,low
1657326193364,7.0,7,7,low
1656027902702,9.0,9,9,low
1656014715955,358.0,358,358,high
1658433518256,85.0,85,85,medium
1657430174518,1109.0,1109,1109,high
1655920447780,31.0,31,31,low
1656160198264,307.0,307,307,high
1656579064797,8.0,8,8,low
1655889183653,15.0,15,15,low
1656104547150,166.0,166,166,high
1656569318451,12.0,12,12,low
1658666441810,7.0,7,7,low
1657223325119,7.0,7,7,low
1656292376071,50.0,50,50,medium
1657371268422,7.0,7,7,low
1655979650054,18.0,18,18,low
1655940717737,74.0,74,74,medium
1656231294862,20.0,20,20,low
1657248023670,30.0,30,30,low
1656542972800,210.0,210,210,high
1655918701938,115.0,115,115,medium
1655927269079,55.0,55,55,medium
1656121700947,318.0,318,318,high
1656158920527,103.0,103,103,medium
1656502259138,20.0,20,20,low
1657114345959,8.0,8,8,low
1656009624003,64.0,64,64,medium
1656004667462,123.0,123,123,medium
1657302200393,7.0,7,7,low
1656619967106,72.75,69,76,medium
1657098955539,61.0,61,61,medium
1656022129783,119.0,119,119,medium
1656149055084,14.0,14,14,low
1657191185996,7.0,7,7,low
1656260029057,40.0,40,40,low
1656544218934,38.0,38,38,low
1659494154754,7.0,7,7,low
1656572939676,10.0,10,10,low
1657305350993,7.0,7,7,low
1655984628034,15.0,15,15,low
1655933201259,78.0,78,78,medium
1658360281371,7.0,7,7,low
1656006896680,93.0,93,93,medium
1657247996160,7.0,7,7,low
1658779744101,7.0,7,7,low
1658918931901,7.0,7,7,low
1655970496243,34.0,34,34,low
1656373756719,67.0,67,67,medium
1656497717243,69.0,69,69,medium
1656270923351,266.0,266,266,high
1655980480044,30.0,30,30,low
1658573119527,7.0,7,7,low
1656125903335,31.0,31,31,low
1656023247958,78.0,78,78,medium
1656361445015,80.0,80,80,medium
1656262603407,93.0,93,93,medium
1656251331060,18.0,18,18,low
1657164787335,7.0,7,7,low
1656553252868,128.0,128,128,medium
1656566954503,58.0,58,58,medium
1656129212173,6.0,6,6,low
1657341096235,7.0,7,7,low
1656417878869,8.0,8,8,low
1655922109504,347.0,347,347,high
1657406138827,7.0,7,7,low
1659369897648,7.0,7,7,low
1659275737266,7.0,7,7,low
1656517860064,86.0,86,86,medium
1656340366652,171.0,171,171,high
1656289643967,39.0,39,39,low
